subject,condition,experiment,task,item_category,item,response_x,response_y,correct_response_x,correct_response_y,distance
152,Active,exp01,spatial_placement,lure,starfish,157,194,237,201,80.30566605165541
152,Active,exp01,spatial_placement,lure,tapemeasure,405,220,189,230,216.23135757794242
152,Active,exp01,spatial_placement,lure,toiletpaper,433,360,422,366,12.529964086141668
152,Active,exp01,spatial_placement,lure,walkietalkie,426,322,393,246,82.85529554590944
154,Active,exp01,spatial_placement,target,alarmclock,172,187,119,361,181.89282558693733
154,Active,exp01,spatial_placement,target,applecore,182,358,392,350,210.15232570685484
154,Active,exp01,spatial_placement,lure,bikepump,116,344,439,350,323.05572274763995
154,Active,exp01,spatial_placement,target,binoculars,387,204,270,339,178.64489917151286
154,Active,exp01,spatial_placement,lure,blender,315,177,333,170,19.313207915827967
154,Active,exp01,spatial_placement,lure,bowlingball,218,332,466,175,293.51831288694746
154,Active,exp01,spatial_placement,target,broom,419,142,219,186,204.78281177872327
154,Active,exp01,spatial_placement,target,cactus,108,236,167,189,75.43208866258443
154,Active,exp01,spatial_placement,lure,doghouse,192,329,215,277,56.859475903318
154,Active,exp01,spatial_placement,target,feather,253,321,178,288,81.93900170248598
154,Active,exp01,spatial_placement,lure,frame,326,307,314,343,37.94733192202055
154,Active,exp01,spatial_placement,target,gavel,389,220,318,328,129.24782396620841
154,Active,exp01,spatial_placement,target,gramophone,478,207,436,237,51.61395160225576
154,Active,exp01,spatial_placement,lure,gumballmachine,431,111,500,190,104.89041900955492
154,Active,exp01,spatial_placement,lure,hairclip,356,167,390,170,34.132096331752024
154,Active,exp01,spatial_placement,lure,hanger,250,241,164,360,146.82302271782856
154,Active,exp01,spatial_placement,lure,iron,139,217,285,222,146.08559134972896
154,Active,exp01,spatial_placement,target,jug,80,325,423,354,344.223764432382
154,Active,exp01,spatial_placement,lure,ladle,319,328,333,294,36.76955262170047
154,Active,exp01,spatial_placement,lure,landline,167,217,145,410,194.2498391247725
154,Active,exp01,spatial_placement,target,laptop,255,202,175,219,81.78630692236935
154,Active,exp01,spatial_placement,target,mailbox,473,194,477,199,6.4031242374328485
154,Active,exp01,spatial_placement,target,microscope,502,335,489,358,26.419689627245813
154,Active,exp01,spatial_placement,lure,mortarpestle,165,199,280,367,203.59027481684876
154,Active,exp01,spatial_placement,target,paperairplane,258,308,385,345,132.2800060477773
154,Active,exp01,spatial_placement,lure,pear,142,199,145,369,170.02646852769718
154,Active,exp01,spatial_placement,lure,pen,325,259,185,337,160.262285020525
154,Active,exp01,spatial_placement,target,piggybank,315,200,330,202,15.132745950421556
154,Active,exp01,spatial_placement,target,pretzel,484,136,281,193,210.85065804972012
154,Active,exp01,spatial_placement,target,purse,255,302,299,319,47.16990566028302
154,Active,exp01,spatial_placement,lure,racquet,372,257,510,275,139.16896205691842
154,Active,exp01,spatial_placement,target,remote,238,217,371,199,134.21251804507656
154,Active,exp01,spatial_placement,target,rubikscube,425,206,450,267,65.92419889539804
154,Active,exp01,spatial_placement,lure,seashell,215,356,201,358,14.142135623730951
154,Active,exp01,spatial_placement,lure,shoppingcart,310,296,494,233,194.48650338776724
154,Active,exp01,spatial_placement,target,skates,139,172,178,237,75.8023746329889
154,Active,exp01,spatial_placement,target,soccerball,399,327,90,270,314.21330334662787
154,Active,exp01,spatial_placement,lure,starfish,109,236,237,201,132.69890730522238
154,Active,exp01,spatial_placement,target,straightener,271,275,459,233,192.634368688456
154,Active,exp01,spatial_placement,lure,tapemeasure,163,306,189,230,80.32434251209281
154,Active,exp01,spatial_placement,lure,toiletpaper,121,318,422,366,304.8032152061392
154,Active,exp01,spatial_placement,lure,trumpet,243,92,133,232,178.04493814764857
154,Active,exp01,spatial_placement,lure,walkietalkie,383,289,393,246,44.14748010928823
154,Active,exp01,spatial_placement,lure,wateringcan,310,175,207,235,119.20151005754919
156,Active,exp01,spatial_placement,target,alarmclock,337,353,119,361,218.14673960433146
156,Active,exp01,spatial_placement,target,applecore,307,313,392,350,92.70382947861431
156,Active,exp01,spatial_placement,lure,bikepump,252,343,439,350,187.13097017864254
156,Active,exp01,spatial_placement,lure,bowlingball,444,180,466,175,22.561028345356956
156,Active,exp01,spatial_placement,target,broom,305,189,219,186,86.05230967266364
156,Active,exp01,spatial_placement,target,dogbowl,263,320,246,210,111.30588483993108
156,Active,exp01,spatial_placement,lure,doghouse,409,194,215,277,211.00947846009194
156,Active,exp01,spatial_placement,target,feather,135,360,178,288,83.86298349093002
156,Active,exp01,spatial_placement,target,fishbowl,415,249,129,290,288.9238654040195
156,Active,exp01,spatial_placement,target,gavel,420,336,318,328,102.3132444994293
156,Active,exp01,spatial_placement,target,gramophone,430,295,436,237,58.309518948453004
156,Active,exp01,spatial_placement,lure,gumballmachine,250,81,500,190,272.7288030260097
156,Active,exp01,spatial_placement,lure,hanger,164,407,164,360,47.0
156,Active,exp01,spatial_placement,lure,ladle,173,308,333,294,160.61133210331082
156,Active,exp01,spatial_placement,target,microscope,462,326,489,358,41.86884283091664
156,Active,exp01,spatial_placement,target,paperairplane,172,399,385,345,219.73848092675985
156,Active,exp01,spatial_placement,lure,pen,132,306,185,337,61.40032573203501
156,Active,exp01,spatial_placement,target,piggybank,197,348,330,202,197.4968354176846
156,Active,exp01,spatial_placement,target,pretzel,85,242,281,193,202.03217565526538
156,Active,exp01,spatial_placement,lure,racquet,500,171,510,275,104.47966309287182
156,Active,exp01,spatial_placement,target,remote,167,283,371,199,220.61731573020282
156,Active,exp01,spatial_placement,lure,starfish,439,286,237,201,219.15519615103813
156,Active,exp01,spatial_placement,lure,trumpet,169,144,133,232,95.0789145920377
156,Active,exp01,spatial_placement,lure,wateringcan,354,297,207,235,159.5399636454766
237,Passive,exp01,spatial_placement,target,binoculars,316,162,270,339,182.87974190707948
237,Passive,exp01,spatial_placement,lure,bowlingball,350,378,466,175,233.80547470065795
237,Passive,exp01,spatial_placement,target,broom,256,120,219,186,75.66372975210778
237,Passive,exp01,spatial_placement,target,camcorder,336,182,272,363,191.98176996788
237,Passive,exp01,spatial_placement,target,dogbowl,189,242,246,210,65.36818798161687
237,Passive,exp01,spatial_placement,lure,frame,225,140,314,343,221.65288177689007
237,Passive,exp01,spatial_placement,target,gavel,246,167,318,328,176.36609651517495
237,Passive,exp01,spatial_placement,lure,hairclip,318,251,390,170,108.37435120913067
237,Passive,exp01,spatial_placement,lure,iron,377,196,285,222,95.60334722173695
237,Passive,exp01,spatial_placement,lure,ladle,250,152,333,294,164.47796204963143
237,Passive,exp01,spatial_placement,target,laptop,171,168,175,219,51.15662224971465
237,Passive,exp01,spatial_placement,target,mailbox,172,228,477,199,306.3755864947467
237,Passive,exp01,spatial_placement,lure,pear,412,208,145,369,311.7851824574093
237,Passive,exp01,spatial_placement,target,piggybank,191,270,330,202,154.74172029546526
237,Passive,exp01,spatial_placement,target,pretzel,363,181,281,193,82.87339742040264
237,Passive,exp01,spatial_placement,target,remote,175,193,371,199,196.09181522949905
237,Passive,exp01,spatial_placement,target,rubikscube,381,208,450,267,90.78546139112804
237,Passive,exp01,spatial_placement,lure,shoppingcart,434,164,494,233,91.43850392476902
237,Passive,exp01,spatial_placement,target,skates,421,219,178,237,243.6657546722559
237,Passive,exp01,spatial_placement,target,straightener,125,154,459,233,343.21567563268434
237,Passive,exp01,spatial_placement,lure,tapemeasure,158,213,189,230,35.35533905932738
237,Passive,exp01,spatial_placement,lure,toiletpaper,400,268,422,366,100.43903623591775
237,Passive,exp01,spatial_placement,lure,wateringcan,241,265,207,235,45.34313619501854
234,Passive,exp01,spatial_placement,target,alarmclock,184,347,119,361,66.49060083951716
